"connection_time","disconnect_time","done_charging_time","kwh_delivered","session_id","site_id","charger_id","station_id","connection_time_hours","charging_duration_hours"
"20-02-2020 16:31","21-02-2020 02:10","20-02-2020 23:49","43.53","2_39_131_30_2020-02-20 16:31:44.500625","2","CA-305","2-39-131-30","9.65","7.3"
"20-02-2020 16:33","20-02-2020 21:36","20-02-2020 18:10","4.41","2_39_79_382_2020-02-20 16:33:12.388024","2","CA-491","2-39-79-382","5.05","1.62"
"20-02-2020 16:35","21-02-2020 01:32","20-02-2020 18:55","13.074","2_39_95_27_2020-02-20 16:34:59.582902","2","CA-319","2-39-95-27","8.95","2.33"
"20-02-2020 16:39","20-02-2020 23:25","20-02-2020 22:18","13.863","2_39_78_365_2020-02-20 16:39:53.661291","2","CA-321","2-39-78-365","6.77","5.65"
"20-02-2020 16:40","21-02-2020 01:51","20-02-2020 22:48","0.968","2_39_124_558_2020-02-20 16:40:11.417578","2","CA-504","2-39-124-558","9.18","6.13"
"20-02-2020 16:56","21-02-2020 03:00","20-02-2020 18:37","5.142","2_39_125_21_2020-02-20 16:56:35.729292","2","CA-311","2-39-125-21","10.07","1.68"
"20-02-2020 16:57","20-02-2020 17:54","20-02-2020 17:54","5.521","2_39_130_31_2020-02-20 16:57:43.580771","2","CA-306","2-39-130-31","0.95","0.95"
"20-02-2020 17:07","21-02-2020 01:59","21-02-2020 00:19","0.834","2_39_89_439_2020-02-20 17:07:29.260108","2","CA-501","2-39-89-439","8.87","7.2"
"20-02-2020 17:19","20-02-2020 23:38","20-02-2020 22:47","11.92","2_39_78_360_2020-02-20 17:19:14.331545","2","CA-322","2-39-78-360","6.32","5.47"
"20-02-2020 17:19","21-02-2020 02:19","21-02-2020 02:20","32.244","2_39_78_362_2020-02-20 17:19:15.847680","2","CA-496","2-39-78-362","9","9.02"
"20-02-2020 17:33","21-02-2020 01:20","20-02-2020 19:33","6.497","2_39_78_367_2020-02-20 17:33:20.112762","2","CA-494","2-39-78-367","7.78","2"
"20-02-2020 17:46","20-02-2020 19:40","20-02-2020 19:40","12.134","2_39_123_23_2020-02-20 17:46:22.031289","2","CA-313","2-39-123-23","1.9","1.9"
"20-02-2020 17:54","21-02-2020 00:38","20-02-2020 21:15","14.696","2_39_79_380_2020-02-20 17:54:32.731299","2","CA-489","2-39-79-380","6.73","3.35"
"20-02-2020 17:56","20-02-2020 20:00","20-02-2020 18:50","4.709","2_39_127_19_2020-02-20 17:56:09.058849","2","CA-309","2-39-127-19","2.07","0.9"
"20-02-2020 17:58","21-02-2020 00:18","21-02-2020 00:18","0.908","2_39_78_361_2020-02-20 17:58:34.045003","2","CA-493","2-39-78-361","6.33","6.33"
"20-02-2020 17:59","21-02-2020 03:14","20-02-2020 19:49","11.228","2_39_95_444_2020-02-20 17:59:48.905859","2","CA-497","2-39-95-444","9.25","1.83"
"20-02-2020 18:00","21-02-2020 01:07","20-02-2020 20:05","4.387","2_39_92_436_2020-02-20 18:00:26.146186","2","CA-318","2-39-92-436","7.12","2.08"
"20-02-2020 18:13","21-02-2020 02:43","20-02-2020 19:30","4.004","2_39_91_437_2020-02-20 18:13:44.828543","2","CA-317","2-39-91-437","8.5","1.28"
"20-02-2020 18:21","21-02-2020 00:31","20-02-2020 19:44","7.884","2_39_92_442_2020-02-20 18:21:45.583364","2","CA-498","2-39-92-442","6.17","1.38"
"20-02-2020 18:27","21-02-2020 02:11","20-02-2020 19:10","1.709","2_39_126_20_2020-02-20 18:27:18.494515","2","CA-310","2-39-126-20","7.73","0.72"
"20-02-2020 18:29","21-02-2020 03:18","20-02-2020 20:50","6.407","2_39_88_438_2020-02-20 18:28:51.921421","2","CA-502","2-39-88-438","8.82","2.35"
"20-02-2020 18:33","20-02-2020 20:28","20-02-2020 20:28","12.54","2_39_90_26_2020-02-20 18:33:31.532515","2","CA-316","2-39-90-26","1.92","1.92"
"20-02-2020 18:42","21-02-2020 01:19","20-02-2020 19:40","2.865","2_39_88_24_2020-02-20 18:42:13.416049","2","CA-314","2-39-88-24","6.62","0.97"
"20-02-2020 19:01","21-02-2020 02:36","21-02-2020 02:36","10.326","2_39_78_363_2020-02-20 19:01:33.322160","2","CA-320","2-39-78-363","7.58","7.58"
"20-02-2020 19:17","21-02-2020 05:36","20-02-2020 20:08","1.577","2_39_91_441_2020-02-20 19:17:08.455113","2","CA-499","2-39-91-441","10.32","0.85"
"20-02-2020 20:36","21-02-2020 00:10","20-02-2020 22:31","5.861","2_39_78_364_2020-02-20 20:36:59.207185","2","CA-495","2-39-78-364","3.57","1.92"
"20-02-2020 20:38","21-02-2020 00:53","20-02-2020 22:13","9.531","2_39_90_26_2020-02-20 20:38:50.983427","2","CA-316","2-39-90-26","4.25","1.58"
"20-02-2020 21:00","20-02-2020 21:49","20-02-2020 21:49","5.444","2_39_124_22_2020-02-20 21:00:28.437137","2","CA-312","2-39-124-22","0.82","0.82"
"20-02-2020 21:04","20-02-2020 22:23","20-02-2020 22:23","4.14","2_39_127_19_2020-02-20 21:04:30.283128","2","CA-309","2-39-127-19","1.32","1.32"
"20-02-2020 21:32","21-02-2020 02:32","21-02-2020 02:32","25.708","2_39_123_23_2020-02-20 21:32:35.527577","2","CA-313","2-39-123-23","5","5"
"20-02-2020 21:46","20-02-2020 23:05","20-02-2020 23:06","0.842","2_39_79_376_2020-02-20 21:46:47.121842","2","CA-324","2-39-79-376","1.32","1.33"
"20-02-2020 22:56","21-02-2020 02:27","21-02-2020 00:59","7.768","2_39_79_382_2020-02-20 22:56:30.169093","2","CA-491","2-39-79-382","3.52","2.05"
"20-02-2020 23:06","20-02-2020 23:58","20-02-2020 23:36","0.868","2_39_79_376_2020-02-20 23:05:59.694144","2","CA-324","2-39-79-376","0.87","0.5"
"20-02-2020 23:46","21-02-2020 01:23","21-02-2020 00:18","0.894","2_39_127_19_2020-02-20 23:46:52.634749","2","CA-309","2-39-127-19","1.62","0.53"
"21-02-2020 00:00","21-02-2020 04:22","21-02-2020 00:48","2.2","2_39_78_365_2020-02-21 00:00:00.160360","2","CA-321","2-39-78-365","4.37","0.8"
"21-02-2020 00:36","21-02-2020 00:56","21-02-2020 00:56","0.585","2_39_78_361_2020-02-21 00:36:20.101722","2","CA-493","2-39-78-361","0.33","0.33"
"21-02-2020 01:46","21-02-2020 03:07","21-02-2020 02:16","0.865","2_39_95_27_2020-02-21 01:46:10.305852","2","CA-319","2-39-95-27","1.35","0.5"
"21-02-2020 03:54","21-02-2020 05:45","21-02-2020 05:43","6.065","2_39_139_28_2020-02-21 03:54:47.449335","2","CA-303","2-39-139-28","1.85","1.82"
"21-02-2020 04:31","21-02-2020 05:43","21-02-2020 05:43","4.036","2_39_127_19_2020-02-21 04:31:19.037217","2","CA-309","2-39-127-19","1.2","1.2"
"21-02-2020 15:02","21-02-2020 17:21","21-02-2020 16:56","5.776","2_39_89_25_2020-02-21 15:02:06.701952","2","CA-315","2-39-89-25","2.32","1.9"
"21-02-2020 15:55","21-02-2020 17:24","21-02-2020 16:26","0.837","2_39_79_380_2020-02-21 15:55:58.860842","2","CA-489","2-39-79-380","1.48","0.52"
"21-02-2020 16:01","22-02-2020 01:09","21-02-2020 23:33","15.362","2_39_78_366_2020-02-21 16:01:54.217678","2","CA-323","2-39-78-366","9.13","7.53"
"21-02-2020 16:09","21-02-2020 21:55","21-02-2020 17:27","3.645","2_39_131_30_2020-02-21 16:09:08.924901","2","CA-305","2-39-131-30","5.77","1.3"
"21-02-2020 16:15","21-02-2020 22:56","21-02-2020 17:59","5.742","2_39_129_17_2020-02-21 16:15:37.453973","2","CA-307","2-39-129-17","6.68","1.73"
"21-02-2020 16:29","21-02-2020 22:13","21-02-2020 18:56","0.909","2_39_79_381_2020-02-21 16:29:43.742994","2","CA-490","2-39-79-381","5.73","2.45"
"21-02-2020 16:30","22-02-2020 00:45","22-02-2020 00:44","19.876","2_39_79_382_2020-02-21 16:30:02.490523","2","CA-491","2-39-79-382","8.25","8.23"
"21-02-2020 16:30","21-02-2020 18:07","21-02-2020 17:01","0.779","2_39_79_379_2020-02-21 16:30:19.612354","2","CA-327","2-39-79-379","1.62","0.52"
"21-02-2020 16:33","21-02-2020 19:44","21-02-2020 16:52","1.142","2_39_79_377_2020-02-21 16:33:36.189206","2","CA-325","2-39-79-377","3.18","0.32"
"21-02-2020 16:35","22-02-2020 00:47","22-02-2020 00:30","13.824","2_39_78_367_2020-02-21 16:35:34.345174","2","CA-494","2-39-78-367","8.2","7.92"
"21-02-2020 16:39","22-02-2020 01:26","21-02-2020 17:04","0.829","2_39_138_29_2020-02-21 16:39:18.013391","2","CA-304","2-39-138-29","8.78","0.42"
"21-02-2020 16:40","22-02-2020 02:43","21-02-2020 19:18","8.879","2_39_127_19_2020-02-21 16:40:57.240411","2","CA-309","2-39-127-19","10.05","2.63"
"21-02-2020 16:41","21-02-2020 23:32","21-02-2020 18:27","4.434","2_39_79_383_2020-02-21 16:41:21.701929","2","CA-492","2-39-79-383","6.85","1.77"
"21-02-2020 16:41","22-02-2020 03:47","21-02-2020 18:18","5.092","2_39_130_31_2020-02-21 16:41:44.981480","2","CA-306","2-39-130-31","11.1","1.62"
"21-02-2020 16:45","21-02-2020 23:52","21-02-2020 23:43","12.955","2_39_91_441_2020-02-21 16:45:10.611767","2","CA-499","2-39-91-441","7.12","6.97"
"21-02-2020 16:54","21-02-2020 17:43","21-02-2020 17:27","2.882","2_39_95_27_2020-02-21 16:54:44.970194","2","CA-319","2-39-95-27","0.82","0.55"
"21-02-2020 17:06","21-02-2020 17:24","21-02-2020 17:24","0.515","2_39_78_365_2020-02-21 17:06:07.042278","2","CA-321","2-39-78-365","0.3","0.3"
"21-02-2020 17:08","22-02-2020 02:43","21-02-2020 18:59","5.961","2_39_125_21_2020-02-21 17:08:21.091769","2","CA-311","2-39-125-21","9.58","1.85"
"21-02-2020 17:17","21-02-2020 23:38","21-02-2020 20:46","11.507","2_39_78_361_2020-02-21 17:17:52.019439","2","CA-493","2-39-78-361","6.35","3.48"
"21-02-2020 17:21","22-02-2020 00:27","21-02-2020 19:23","5.349","2_39_124_22_2020-02-21 17:21:26.182074","2","CA-312","2-39-124-22","7.1","2.03"
"21-02-2020 17:22","21-02-2020 21:43","21-02-2020 21:44","6.409","2_39_78_362_2020-02-21 17:22:02.709392","2","CA-496","2-39-78-362","4.35","4.37"
"21-02-2020 17:23","21-02-2020 19:10","21-02-2020 17:54","0.837","2_39_91_437_2020-02-21 17:23:49.902703","2","CA-317","2-39-91-437","1.78","0.52"
"21-02-2020 17:32","22-02-2020 00:51","21-02-2020 21:51","16.229","2_39_78_365_2020-02-21 17:32:02.252375","2","CA-321","2-39-78-365","7.32","4.32"
"21-02-2020 17:47","22-02-2020 00:09","21-02-2020 19:55","13.263","2_39_123_23_2020-02-21 17:47:44.985694","2","CA-313","2-39-123-23","6.37","2.13"
"21-02-2020 17:54","22-02-2020 05:15","21-02-2020 18:46","1.626","2_39_92_436_2020-02-21 17:54:35.713185","2","CA-318","2-39-92-436","11.35","0.87"
"21-02-2020 17:59","21-02-2020 23:58","21-02-2020 19:05","7.33","2_39_95_27_2020-02-21 17:59:03.969523","2","CA-319","2-39-95-27","5.98","1.1"
"21-02-2020 18:06","22-02-2020 01:52","22-02-2020 00:46","9.297","2_39_78_364_2020-02-21 18:06:36.171788","2","CA-495","2-39-78-364","7.77","6.67"
"21-02-2020 18:28","21-02-2020 22:44","21-02-2020 21:23","15.892","2_39_79_376_2020-02-21 18:28:26.204438","2","CA-324","2-39-79-376","4.27","2.92"
"21-02-2020 19:31","21-02-2020 23:06","21-02-2020 20:01","0.865","2_39_92_442_2020-02-21 19:31:18.549300","2","CA-498","2-39-92-442","3.58","0.5"
"21-02-2020 19:57","24-02-2020 00:59","23-02-2020 14:47","1.071","2_39_91_437_2020-02-21 19:57:31.014414","2","CA-317","2-39-91-437","53.03","42.83"
"21-02-2020 20:12","22-02-2020 01:36","21-02-2020 22:36","15.864","2_39_90_440_2020-02-21 20:12:56.409413","2","CA-500","2-39-90-440","5.4","2.4"
"21-02-2020 20:42","22-02-2020 02:05","21-02-2020 21:13","0.89","2_39_79_379_2020-02-21 20:42:20.008344","2","CA-327","2-39-79-379","5.38","0.52"
"21-02-2020 20:59","22-02-2020 01:17","22-02-2020 00:02","19.568","2_39_79_377_2020-02-21 20:59:12.158339","2","CA-325","2-39-79-377","4.3","3.05"
"21-02-2020 21:18","21-02-2020 23:59","21-02-2020 22:24","2.089","2_39_78_360_2020-02-21 21:18:37.402937","2","CA-322","2-39-78-360","2.68","1.1"
"21-02-2020 21:44","22-02-2020 00:10","21-02-2020 22:15","0.887","2_39_128_18_2020-02-21 21:44:24.480427","2","CA-308","2-39-128-18","2.43","0.52"
"21-02-2020 21:44","21-02-2020 23:58","21-02-2020 22:15","0.837","2_39_88_438_2020-02-21 21:44:51.615608","2","CA-502","2-39-88-438","2.23","0.52"
"21-02-2020 22:09","21-02-2020 23:00","21-02-2020 23:01","0.893","2_39_78_362_2020-02-21 22:09:28.675486","2","CA-496","2-39-78-362","0.85","0.87"
"22-02-2020 00:04","22-02-2020 01:26","22-02-2020 01:26","9.013","2_39_129_17_2020-02-22 00:03:46.485437","2","CA-307","2-39-129-17","1.37","1.37"
"22-02-2020 01:14","22-02-2020 01:58","22-02-2020 01:58","2.604","2_39_78_366_2020-02-22 01:14:05.499954","2","CA-323","2-39-78-366","0.73","0.73"
"22-02-2020 01:29","22-02-2020 04:23","22-02-2020 04:23","9.508","2_39_79_377_2020-02-22 01:29:43.287842","2","CA-325","2-39-79-377","2.9","2.9"
"22-02-2020 03:47","22-02-2020 13:48","22-02-2020 06:49","20.185","2_39_89_25_2020-02-22 03:47:43.046968","2","CA-315","2-39-89-25","10.02","3.03"
"22-02-2020 16:40","22-02-2020 19:50","22-02-2020 17:10","0.937","2_39_139_28_2020-02-22 16:40:07.599294","2","CA-303","2-39-139-28","3.17","0.5"
"22-02-2020 16:43","22-02-2020 20:05","22-02-2020 17:13","0.848","2_39_79_379_2020-02-22 16:43:34.937706","2","CA-327","2-39-79-379","3.37","0.5"
"22-02-2020 16:49","22-02-2020 19:44","22-02-2020 18:46","6.494","2_39_131_30_2020-02-22 16:49:20.846719","2","CA-305","2-39-131-30","2.92","1.95"
"22-02-2020 16:52","22-02-2020 18:52","22-02-2020 18:52","6.54","2_39_129_17_2020-02-22 16:52:48.510550","2","CA-307","2-39-129-17","2","2"
"22-02-2020 17:26","22-02-2020 19:16","22-02-2020 18:49","3.979","2_39_89_25_2020-02-22 17:26:51.387100","2","CA-315","2-39-89-25","1.83","1.38"
"22-02-2020 17:40","22-02-2020 18:20","22-02-2020 18:16","3.375","2_39_138_29_2020-02-22 17:40:31.414984","2","CA-304","2-39-138-29","0.67","0.6"
"22-02-2020 17:59","22-02-2020 19:15","22-02-2020 19:15","8.456","2_39_127_19_2020-02-22 17:59:31.241458","2","CA-309","2-39-127-19","1.27","1.27"
"22-02-2020 18:56","22-02-2020 20:02","22-02-2020 19:32","1.399","2_39_129_17_2020-02-22 18:56:06.078099","2","CA-307","2-39-129-17","1.1","0.6"
"22-02-2020 20:51","22-02-2020 22:35","22-02-2020 22:32","4.917","2_39_79_380_2020-02-22 20:51:03.631290","2","CA-489","2-39-79-380","1.73","1.68"
"22-02-2020 22:17","23-02-2020 00:00","22-02-2020 23:53","9.91","2_39_139_28_2020-02-22 22:17:07.325397","2","CA-303","2-39-139-28","1.72","1.6"
"23-02-2020 00:22","23-02-2020 02:33","23-02-2020 02:33","6.861","2_39_89_25_2020-02-23 00:22:12.280051","2","CA-315","2-39-89-25","2.18","2.18"
"23-02-2020 01:45","23-02-2020 23:21","23-02-2020 05:02","20.722","2_39_92_442_2020-02-23 01:45:40.278510","2","CA-498","2-39-92-442","21.6","3.28"
"23-02-2020 03:02","23-02-2020 04:14","23-02-2020 04:14","3.881","2_39_131_30_2020-02-23 03:02:43.079253","2","CA-305","2-39-131-30","1.2","1.2"
"23-02-2020 03:20","23-02-2020 05:50","23-02-2020 03:50","0.805","2_39_139_28_2020-02-23 03:20:17.707866","2","CA-303","2-39-139-28","2.5","0.5"
"23-02-2020 20:35","23-02-2020 22:20","23-02-2020 22:12","5.235","2_39_131_30_2020-02-23 20:35:13.002701","2","CA-305","2-39-131-30","1.75","1.62"
"23-02-2020 22:17","24-02-2020 00:01","23-02-2020 22:48","0.883","2_39_139_28_2020-02-23 22:17:30.460988","2","CA-303","2-39-139-28","1.73","0.52"
"24-02-2020 01:41","24-02-2020 01:59","24-02-2020 01:59","0.525","2_39_125_21_2020-02-24 01:41:14.249664","2","CA-311","2-39-125-21","0.3","0.3"
"24-02-2020 02:27","24-02-2020 05:19","24-02-2020 04:59","15.045","2_39_127_19_2020-02-24 02:27:05.924935","2","CA-309","2-39-127-19","2.87","2.53"
"24-02-2020 02:37","24-02-2020 03:08","24-02-2020 03:08","0.878","2_39_125_21_2020-02-24 02:37:51.087834","2","CA-311","2-39-125-21","0.52","0.52"
"24-02-2020 14:38","25-02-2020 01:53","24-02-2020 19:13","28.692","2_39_139_28_2020-02-24 14:38:51.501947","2","CA-303","2-39-139-28","11.25","4.58"
"24-02-2020 15:49","24-02-2020 21:40","24-02-2020 17:14","3.01","2_39_79_382_2020-02-24 15:49:01.410287","2","CA-491","2-39-79-382","5.85","1.42"
"24-02-2020 15:50","24-02-2020 16:34","24-02-2020 16:21","0.811","2_39_79_380_2020-02-24 15:50:38.277426","2","CA-489","2-39-79-380","0.73","0.52"
"24-02-2020 16:08","25-02-2020 05:05","24-02-2020 18:13","6.225","2_39_95_27_2020-02-24 16:08:11.345075","2","CA-319","2-39-95-27","12.95","2.08"
"24-02-2020 16:11","24-02-2020 23:57","24-02-2020 23:50","0.889","2_39_78_366_2020-02-24 16:11:50.941075","2","CA-323","2-39-78-366","7.77","7.65"
"24-02-2020 16:19","25-02-2020 01:10","25-02-2020 00:27","0.931","2_39_79_381_2020-02-24 16:19:44.549013","2","CA-490","2-39-79-381","8.85","8.13"
"24-02-2020 16:28","25-02-2020 01:11","24-02-2020 18:26","5.088","2_39_131_30_2020-02-24 16:28:27.434125","2","CA-305","2-39-131-30","8.72","1.97"
"24-02-2020 16:45","25-02-2020 02:23","24-02-2020 20:14","11.46","2_39_124_558_2020-02-24 16:45:57.047638","2","CA-504","2-39-124-558","9.63","3.48"
"24-02-2020 16:46","24-02-2020 23:51","24-02-2020 21:59","26.17","2_39_78_367_2020-02-24 16:46:19.686611","2","CA-494","2-39-78-367","7.08","5.22"
"24-02-2020 16:48","25-02-2020 01:23","25-02-2020 00:26","13.67","2_39_78_363_2020-02-24 16:48:15.047042","2","CA-320","2-39-78-363","8.58","7.63"
"24-02-2020 16:53","25-02-2020 03:06","24-02-2020 18:42","5.54","2_39_78_360_2020-02-24 16:53:33.131701","2","CA-322","2-39-78-360","10.22","1.82"
"24-02-2020 17:06","25-02-2020 01:17","24-02-2020 18:43","4.7","2_39_89_25_2020-02-24 17:06:05.372308","2","CA-315","2-39-89-25","8.18","1.62"
"24-02-2020 17:18","25-02-2020 02:38","24-02-2020 18:42","4.472","2_39_127_19_2020-02-24 17:18:37.480240","2","CA-309","2-39-127-19","9.33","1.4"
"24-02-2020 17:20","25-02-2020 00:36","24-02-2020 19:16","5.738","2_39_92_442_2020-02-24 17:20:11.571108","2","CA-498","2-39-92-442","7.27","1.93"
"24-02-2020 17:47","25-02-2020 02:37","24-02-2020 18:53","6.979","2_39_92_436_2020-02-24 17:47:01.709861","2","CA-318","2-39-92-436","8.83","1.1"
"24-02-2020 17:47","25-02-2020 03:15","24-02-2020 19:35","11.1","2_39_90_26_2020-02-24 17:47:09.045034","2","CA-316","2-39-90-26","9.47","1.8"
"24-02-2020 17:58","25-02-2020 00:01","24-02-2020 19:22","4.162","2_39_123_23_2020-02-24 17:58:47.861017","2","CA-313","2-39-123-23","6.05","1.4"
"24-02-2020 18:09","24-02-2020 22:43","24-02-2020 19:54","11.108","2_39_95_444_2020-02-24 18:09:47.629441","2","CA-497","2-39-95-444","4.57","1.75"
"24-02-2020 18:26","25-02-2020 02:03","24-02-2020 20:27","11.647","2_39_125_21_2020-02-24 18:26:46.584435","2","CA-311","2-39-125-21","7.62","2.02"
"24-02-2020 18:41","25-02-2020 01:51","24-02-2020 23:40","29.888","2_39_91_437_2020-02-24 18:40:59.927507","2","CA-317","2-39-91-437","7.17","4.98"
"24-02-2020 19:16","25-02-2020 01:12","25-02-2020 00:44","4.904","2_39_79_380_2020-02-24 19:16:47.509095","2","CA-489","2-39-79-380","5.93","5.47"
"24-02-2020 19:23","25-02-2020 00:39","24-02-2020 21:14","11.139","2_39_79_378_2020-02-24 19:23:51.837828","2","CA-326","2-39-79-378","5.27","1.85"
"24-02-2020 20:45","25-02-2020 02:33","24-02-2020 23:26","6.885","2_39_79_376_2020-02-24 20:45:00.163207","2","CA-324","2-39-79-376","5.8","2.68"
"24-02-2020 21:23","25-02-2020 00:11","24-02-2020 22:52","9.035","2_39_124_22_2020-02-24 21:23:55.124838","2","CA-312","2-39-124-22","2.8","1.48"
"24-02-2020 21:51","25-02-2020 00:38","25-02-2020 00:21","0.887","2_39_79_382_2020-02-24 21:51:10.277818","2","CA-491","2-39-79-382","2.78","2.5"
"24-02-2020 22:11","25-02-2020 01:19","24-02-2020 23:41","4.392","2_39_88_24_2020-02-24 22:11:31.311179","2","CA-314","2-39-88-24","3.13","1.5"
"24-02-2020 22:17","25-02-2020 03:18","24-02-2020 23:27","2.339","2_39_91_441_2020-02-24 22:17:51.127715","2","CA-499","2-39-91-441","5.02","1.17"
"24-02-2020 23:30","25-02-2020 00:31","25-02-2020 00:27","0.883","2_39_123_557_2020-02-24 23:30:43.635523","2","CA-503","2-39-123-557","1.02","0.95"
"25-02-2020 06:47","25-02-2020 13:03","25-02-2020 11:42","31.879","2_39_127_19_2020-02-25 06:47:03.878786","2","CA-309","2-39-127-19","6.27","4.92"
"25-02-2020 13:03","25-02-2020 15:26","25-02-2020 15:26","14.197","2_39_126_20_2020-02-25 13:03:30.398177","2","CA-310","2-39-126-20","2.38","2.38"
"25-02-2020 15:48","25-02-2020 21:48","25-02-2020 18:12","8.263","2_39_79_382_2020-02-25 15:48:48.856722","2","CA-491","2-39-79-382","6","2.4"
"25-02-2020 16:08","25-02-2020 23:45","25-02-2020 22:28","0.88","2_39_79_380_2020-02-25 16:08:13.004188","2","CA-489","2-39-79-380","7.62","6.33"
"25-02-2020 16:38","26-02-2020 01:08","25-02-2020 16:59","1.279","2_39_79_379_2020-02-25 16:38:32.420117","2","CA-327","2-39-79-379","8.5","0.35"
"25-02-2020 16:44","26-02-2020 00:21","25-02-2020 18:30","4.957","2_39_92_442_2020-02-25 16:44:54.972986","2","CA-498","2-39-92-442","7.62","1.77"
"25-02-2020 16:50","25-02-2020 21:50","25-02-2020 18:54","13.266","2_39_95_444_2020-02-25 16:50:39.284857","2","CA-497","2-39-95-444","5","2.07"
"25-02-2020 16:52","26-02-2020 01:16","25-02-2020 21:04","13.548","2_39_79_383_2020-02-25 16:51:47.949894","2","CA-492","2-39-79-383","8.4","4.2"
"25-02-2020 16:53","26-02-2020 05:48","25-02-2020 18:54","5.982","2_39_90_440_2020-02-25 16:53:17.270090","2","CA-500","2-39-90-440","12.92","2.02"
"25-02-2020 17:02","26-02-2020 00:20","25-02-2020 18:27","3.955","2_39_89_25_2020-02-25 17:02:35.505585","2","CA-315","2-39-89-25","7.3","1.42"
"25-02-2020 17:03","25-02-2020 20:14","25-02-2020 19:12","2.576","2_39_95_27_2020-02-25 17:03:50.390718","2","CA-319","2-39-95-27","3.18","2.15"
"25-02-2020 17:07","26-02-2020 00:34","25-02-2020 19:09","6.919","2_39_79_377_2020-02-25 17:07:55.427000","2","CA-325","2-39-79-377","7.45","2.03"
"25-02-2020 17:08","26-02-2020 03:11","25-02-2020 19:02","6.062","2_39_127_19_2020-02-25 17:08:27.103637","2","CA-309","2-39-127-19","10.05","1.9"
"25-02-2020 17:15","25-02-2020 20:39","25-02-2020 18:51","4.942","2_39_125_21_2020-02-25 17:15:22.912135","2","CA-311","2-39-125-21","3.4","1.6"
"25-02-2020 17:41","26-02-2020 01:09","26-02-2020 00:29","0.928","2_39_79_378_2020-02-25 17:41:07.815784","2","CA-326","2-39-79-378","7.47","6.8"
"25-02-2020 17:44","26-02-2020 00:21","26-02-2020 00:18","4.894","2_39_78_361_2020-02-25 17:44:55.897760","2","CA-493","2-39-78-361","6.62","6.57"
"25-02-2020 17:45","26-02-2020 00:55","26-02-2020 00:30","0.78","2_39_79_376_2020-02-25 17:45:42.161398","2","CA-324","2-39-79-376","7.17","6.75"
"25-02-2020 17:47","26-02-2020 03:09","25-02-2020 19:41","11.116","2_39_90_26_2020-02-25 17:47:24.957703","2","CA-316","2-39-90-26","9.37","1.9"
"25-02-2020 17:47","26-02-2020 02:36","25-02-2020 18:45","1.834","2_39_92_436_2020-02-25 17:47:36.783365","2","CA-318","2-39-92-436","8.82","0.97"
